Plate,Experiment,Hour,Magnification,Well,Student,Animal,Length,Width,Radius,Volume,Area
p07,growth,07,2X,A10,Hannah,244,330.9410949,20.6053872,10.3026936,10172.649026717329,6568.985028906961
p07,growth,07,2X,A10,Hannah,245,316.7748912,23.204116499999998,11.602058249999999,12348.170762070491,7083.924574375426
p07,growth,07,2X,A11,Hannah,246,317.49621149999996,18.7609152,9.3804576,8090.370116860149,5740.378842173226
p07,growth,07,2X,A11,Hannah,247,309.3805347,20.9742816,10.4871408,9853.464960182318,6255.255061163707
p07,growth,07,2X,A11,Hannah,248,329.3930559,16.4685,8.23425,6467.617528493325,5225.831341410304
p07,growth,07,2X,A11,Hannah,249,304.41363509999996,16.5047307,8.25236535,6003.4761275034,4844.089119166728
p07,growth,07,2X,A11,Hannah,250,355.8217047,17.7036375,8.85181875,8073.823562781886,6064.044454930894
p08,growth,08,2X,A01,Hannah,251,342.5217441,21.791119199999997,10.895559599999999,11775.219763563755,7187.6968874431
p08,growth,08,2X,A01,Hannah,252,329.32059449999997,18.191105099999998,9.095552549999999,7889.670365773525,5771.196020794679
p08,growth,08,2X,A01,Hannah,253,318.369042,19.571165399999998,9.785582699999999,8828.48141082784,6004.588911386851
p08,growth,08,2X,A01,Hannah,254,327.2752068,20.9611068,10.4805534,10410.30201953051,6609.095771723879
p08,growth,08,2X,A01,Hannah,255,301.52835389999996,20.6020935,10.30104675,9265.581196663365,5989.9551660283705
p08,growth,08,2X,A06,Hannah,256,319.2649284,16.3202835,8.16014175,6156.422439212301,5021.138434887194
p08,growth,08,2X,A06,Hannah,257,352.5477669,17.183232899999997,8.591616449999998,7536.149806330754,5832.1309308797545
p08,growth,08,2X,A06,Hannah,258,333.1379928,22.1303703,11.06518515,11811.997007760654,7101.521636742399
p08,growth,08,2X,A06,Hannah,259,312.44367569999997,19.057348199999996,9.528674099999998,8215.206384239698,5739.238820704994
p08,growth,08,2X,A06,Hannah,260,343.15084079999997,21.089561099999997,10.544780549999999,11049.482854963164,6968.945958095603
p08,growth,08,2X,A10,Hannah,261,330.7368855,17.5653021,8.78265105,7387.809377745785,5596.386382554692
p08,growth,08,2X,A10,Hannah,262,309.7889535,22.5256143,11.26280715,11379.967359393095,6726.69106497747
p08,growth,08,2X,A10,Hannah,263,310.4509872,20.243080199999998,10.121540099999999,9210.178312877295,6057.854095105996
p08,growth,08,2X,A10,Hannah,264,310.9417485,22.5256143,11.26280715,11422.314800526343,6751.459271518336
p08,growth,08,2X,A10,Hannah,265,322.8188307,17.357798999999996,8.678899499999998,7041.577635740884,5399.182090739965
p08,growth,08,2X,A11,Hannah,266,296.1859725,21.9722727,10.98613635,10352.285697940715,6276.364580438958
p08,growth,08,2X,A11,Hannah,267,318.74452379999997,23.055899999999998,11.527949999999999,12266.726815690197,7081.990426456299
p08,growth,08,2X,A11,Hannah,268,349.40557709999996,20.6350305,10.31751525,10771.144812567414,6941.854673516648
p08,growth,08,2X,A11,Hannah,269,307.70733509999997,21.204840599999997,10.602420299999999,10016.815512538411,6290.174295176382
p08,growth,08,2X,A11,Hannah,270,335.9310504,24.376673699999998,12.188336849999999,14451.76322983931,7887.28998590006
p09,growth,09,2X,A03,Hannah,271,343.76017529999996,20.9742816,10.4871408,10948.422612654698,6943.042531309674
p09,growth,09,2X,A03,Hannah,272,323.27006759999995,20.318835299999996,10.159417649999998,9662.397855897952,6328.964225638894
p09,growth,09,2X,A03,Hannah,273,362.4321606,22.1567199,11.07835995,12881.29317527253,7729.06520043072
p09,growth,09,2X,A03,Hannah,274,345.00190019999997,19.7786685,9.88933425,9770.96352190916,6570.688407690135
p09,growth,09,2X,A03,Hannah,275,348.0848034,21.168609899999996,10.584304949999998,11292.537581474036,7094.688978801815
p09,growth,09,2X,A04,Hannah,276,339.7253928,22.2489435,11.12447175,12174.989561625036,7279.365399685137
p09,growth,09,2X,A04,Hannah,277,340.3577832,22.2489435,11.12447175,12197.653002986935,7292.785646235486
p09,growth,09,2X,A04,Hannah,278,339.25768739999995,19.917003899999997,9.958501949999999,9743.152852596495,6507.5209081372295
p09,growth,09,2X,A04,Hannah,279,337.04432099999997,23.405032199999997,11.702516099999999,13366.795432743787,7597.7595487863755
p09,growth,09,2X,A04,Hannah,280,328.0426389,21.2509524,10.6254762,10725.286340310677,6716.040410219789
p09,growth,09,2X,A06,Hannah,281,318.4711467,20.5098699,10.25493495,9698.793314731445,6294.588347293786
p09,growth,09,2X,A06,Hannah,282,305.1217806,17.980308299999997,8.990154149999999,7141.497361915446,5289.311396452429
p09,growth,09,2X,A06,Hannah,283,330.4865643,19.030998599999997,9.515499299999998,8665.602519936447,6058.820196403969
p09,growth,09,2X,A06,Hannah,284,332.960133,19.7918433,9.89592165,9442.489829857976,6347.742782108702
p09,growth,09,2X,A06,Hannah,285,310.67495879999996,19.337312700000002,9.668656350000001,8410.470493825573,5790.929141140408
p09,growth,09,2X,A07,Hannah,286,285.5703774,20.8590021,10.42950105,8995.431751573688,5747.154837402463
p09,growth,09,2X,A07,Hannah,287,318.3426924,24.551239799999998,12.275619899999999,13891.960610255961,7531.898231917646
p09,growth,09,2X,A07,Hannah,288,329.1130914,21.9590979,10.97954895,11489.36296282587,6962.25965468192
p09,growth,09,2X,A07,Hannah,289,320.2859754,17.446728899999997,8.723364449999998,7058.099062899673,5384.69464817107
p09,growth,09,2X,A07,Hannah,290,328.2435546,23.549955,11.7749775,13179.476862328302,7447.118274615225
p09,growth,09,2X,A10,Hannah,291,337.1661879,22.0941396,11.0470698,11915.712193784895,7174.784784141268
p09,growth,09,2X,A10,Hannah,292,319.4921937,22.6079568,11.3039784,11822.373680076736,6960.520142555425
p09,growth,09,2X,A10,Hannah,293,343.01250539999995,19.8840669,9.94203345,9818.433131934948,6567.972446801943
p09,growth,09,2X,A10,Hannah,294,344.6725302,19.6403331,9.82016655,9625.563697861939,6518.561693319664
p09,growth,09,2X,A10,Hannah,295,335.7663654,18.632460899999998,9.316230449999999,8439.164033168281,6025.771970086783
p10,growth,10,2X,A03,Hannah,296,340.19968559999995,20.243080199999998,10.121540099999999,10092.735715291015,6632.248759872492
p10,growth,10,2X,A03,Hannah,297,335.3447718,23.082249599999997,11.541124799999999,12935.09454902509,7455.559859690118
p10,growth,10,2X,A03,Hannah,298,336.0660921,22.924152,11.462076,12785.951610117134,7420.266399304431
p10,growth,10,2X,A03,Hannah,299,371.5095978,21.9590979,10.97954895,12969.428214296962,7850.254405827019
p10,growth,10,2X,A03,Hannah,300,330.46350839999997,25.0848192,12.5424096,15054.532077914706,7985.598341443662
p10,growth,10,2X,A04,Hannah,301,316.9066392,21.1060296,10.5530148,10220.360746192282,6446.057325435612
p10,growth,10,2X,A04,Hannah,302,277.5205746,18.938775,9.4693875,7206.439696012609,5072.673357112414
p10,growth,10,2X,A04,Hannah,303,315.9020607,20.585625,10.2928125,9691.753839345673,6267.394105450785
p10,growth,10,2X,A04,Hannah,304,337.8446901,21.5506791,10.77533955,11359.54194411337,7012.249959259869
p10,growth,10,2X,A04,Hannah,305,350.2290021,17.6443509,8.82217545,7893.784769445101,5949.614502567527
p10,growth,10,2X,A07,Hannah,306,327.65068859999997,24.376673699999998,12.188336849999999,14095.541832476612,7694.763896256662
p10,growth,10,2X,A07,Hannah,307,342.3537654,16.4685,8.23425,6722.100464434022,5429.417690162861
p10,growth,10,2X,A07,Hannah,308,317.34799499999997,23.055899999999998,11.527949999999999,12212.982089112265,7051.279154126053
p10,growth,10,2X,A07,Hannah,309,340.7102091,22.924152,11.462076,12962.641423905467,7521.812269297728
p10,growth,10,2X,A07,Hannah,310,346.4346597,21.6264342,10.8132171,11730.404103048731,7214.090763314579
p10,growth,10,2X,A08,Hannah,311,325.7041119,18.777383699999998,9.388691849999999,8314.099253344077,5892.423097908205
p10,growth,10,2X,A08,Hannah,312,320.9809461,22.851690599999998,11.425845299999999,12134.942566251972,7068.010113084473
p10,growth,10,2X,A08,Hannah,313,350.3903934,22.7759355,11.38796775,13159.107685845038,7683.473281910098
p10,growth,10,2X,A08,Hannah,314,349.7020101,18.1351122,9.0675561,8326.460461663655,6105.981825171391
p10,growth,10,2X,A08,Hannah,315,343.5954903,19.9334724,9.9667362,9884.055495284381,6595.375986793672
p10,growth,10,2X,A09,Hannah,316,304.55526419999995,17.4763722,8.7381861,6734.26935695287,5131.623851299595
p10,growth,10,2X,A09,Hannah,317,353.0747589,23.648766,11.824383,14295.700503476268,8038.473343000738
p10,growth,10,2X,A09,Hannah,318,334.4324169,26.6526204,13.3263102,17199.269317234764,8585.5949079032
p10,growth,10,2X,A09,Hannah,319,353.4304785,18.6489294,9.3244647,8898.844340517635,6345.3018154164165
p10,growth,10,2X,A09,Hannah,320,326.6329353,19.831367699999998,9.915683849999999,9300.08910309417,6240.736959059797
p11,growth,11,2X,A04,Hannah,321,330.83899019999996,16.722114899999998,8.361057449999999,6697.62603359973,5329.371602256522
p11,growth,11,2X,A04,Hannah,322,356.9514438,19.4229489,9.71147445,9749.027150042202,6673.891403303764
p11,growth,11,2X,A04,Hannah,323,349.97868090000003,21.119204399999997,10.559602199999999,11301.042252008616,7116.280720928956
p11,growth,11,2X,A04,Hannah,324,336.5864967,24.376673699999998,12.188336849999999,14479.960548087192,7902.52972012402
p11,growth,11,2X,A04,Hannah,325,339.44213460000003,21.119204399999997,10.559602199999999,10960.810228102659,6904.033669209704
p11,growth,11,2X,A05,Hannah,326,379.6549179,23.4972558,11.7486279,15175.573808309002,8582.691140548433
p11,growth,11,2X,A05,Hannah,327,346.94188949999995,18.632460899999998,9.316230449999999,8720.050062131222,6224.383268628723
p11,growth,11,2X,A05,Hannah,328,330.19013129999996,21.089561099999997,10.544780549999999,10632.147035314465,6708.2332798830785
p11,growth,11,2X,A05,Hannah,329,325.9379646,19.6172772,9.8086386,9081.011145153881,6160.3609547501865
p11,growth,11,2X,A05,Hannah,330,326.1289992,23.5927731,11.79638655,13142.234175451016,7413.07416699947
p11,growth,11,2X,A08,Hannah,331,353.4436533,18.0593571,9.02967855,8345.388531412502,6144.926667513304
p11,growth,11,2X,A08,Hannah,332,355.8282921,17.8123296,8.9061648,8173.418252767793,6101.386785566006
p11,growth,11,2X,A08,Hannah,333,343.401162,18.5040066,9.2520033,8512.460535311213,6118.97970894749
p11,growth,11,2X,A08,Hannah,334,351.08865779999996,22.4893836,11.2446918,12855.640102251622,7601.7831807500415
p11,growth,11,2X,A08,Hannah,335,336.7643565,22.7759355,11.38796775,12647.374230031639,7387.459713832934
p11,growth,11,2X,A09,Hannah,336,334.63333259999996,21.6593712,10.8296856,11365.346714940324,6981.272850239113
p11,growth,11,2X,A09,Hannah,337,343.2760014,22.9373268,11.4686634,13075.27551938786,7582.269685321835
p11,growth,11,2X,A09,Hannah,338,339.5969385,20.5098699,10.25493495,10342.1630215365,6707.865820751344
p11,growth,11,2X,A09,Hannah,339,320.213514,20.243080199999998,10.121540099999999,9499.804103483391,6246.351192799519
p11,growth,11,2X,A09,Hannah,340,297.5298021,25.0848192,12.5424096,13554.210483138671,7197.6143105738965
p11,growth,11,2X,A11,Hannah,341,345.13035449999995,20.6877297,10.34386485,10693.764744895496,6875.223112143297
p11,growth,11,2X,A11,Hannah,342,364.5829467,23.187648,11.593824,14191.606163885826,8136.258737727774
p11,growth,11,2X,A11,Hannah,343,369.16448339999994,18.955243499999998,9.477621749999999,9602.856720777767,6733.9939427120225
p11,growth,11,2X,A11,Hannah,344,346.1645763,19.917003899999997,9.958501949999999,9941.512025543574,6638.732532378724
p11,growth,11,2X,A11,Hannah,345,370.53136889999996,20.5757439,10.28787195,11356.849593540182,7336.514845379061
p12,growth,12,2X,A01,Hannah,346,364.0361925,18.6950412,9.3475206,9211.263760538766,6550.109061413666
p12,growth,12,2X,A01,Hannah,347,345.54865440000003,21.9590979,10.97954895,12063.129712735812,7306.5024924859945
p12,growth,12,2X,A01,Hannah,348,356.3289345,23.055899999999998,11.527949999999999,13713.144445361813,7908.514786268651
p12,growth,12,2X,A01,Hannah,349,369.44774160000003,21.9590979,10.97954895,12897.448658095838,7807.068831385066
p12,growth,12,2X,A01,Hannah,350,381.84193469999997,21.794412899999998,10.897206449999999,13130.938657324981,8006.168219790826
p12,growth,12,2X,A02,Hannah,351,348.55580249999997,21.7515948,10.8757974,11939.230243847629,7299.849031922168
p12,growth,12,2X,A02,Hannah,352,347.3173713,20.318835299999996,10.159417649999998,10381.161017102571,6795.012636210864
p12,growth,12,2X,A02,Hannah,353,364.8991419,23.9353179,11.96765895,15134.673062999578,8405.82557508876
p12,growth,12,2X,A02,Hannah,354,356.27952899999997,25.539349799999997,12.769674899999998,16824.119491425798,8759.171294026808
p12,growth,12,2X,A02,Hannah,355,341.5995081,23.7080526,11.8540263,13900.512180644002,7799.133547710146
p12,growth,12,2X,A03,Hannah,356,349.63942979999996,23.813451,11.9067255,14354.46065555089,8016.422483908199
p12,growth,12,2X,A03,Hannah,357,358.13717579999997,23.2469346,11.6234673,14012.079540083645,8014.137267239874
p12,growth,12,2X,A03,Hannah,358,338.22675929999997,21.4716303,10.73581515,11289.112680538039,6994.3535240724605
p12,growth,12,2X,A03,Hannah,359,337.54166969999994,22.7759355,11.38796775,12676.5666630923,7404.346153781256
p12,growth,12,2X,A03,Hannah,360,346.6355754,21.4716303,10.73581515,11569.776672527578,7166.5664352487365
p12,growth,12,2X,A07,Hannah,361,336.7643565,20.4308211,10.21541055,10176.995037878954,6626.813102661705
p12,growth,12,2X,A07,Hannah,362,357.22152719999997,19.2220332,9.6110166,9555.602395617278,6609.806849430932
p12,growth,12,2X,A07,Hannah,363,359.4974739,21.3168264,10.6584132,11826.67715596839,7376.41078519655
p12,growth,12,2X,A07,Hannah,364,348.08150969999997,20.9742816,10.4871408,11086.052852168375,7029.493686783089
p12,growth,12,2X,A07,Hannah,365,383.3306871,23.879324999999998,11.939662499999999,15824.84562626804,8805.968423037119
p12,growth,12,2X,A09,Hannah,366,349.82717069999995,20.8326525,10.41632625,10991.690184069956,7016.714227618721
p12,growth,12,2X,A09,Hannah,367,376.98702089999995,26.804130599999997,13.402065299999999,19608.828616587118,9722.363775083379
p12,growth,12,2X,A09,Hannah,368,337.9303263,23.1612984,11.5806492,13124.258419897194,7538.21184038295
p12,growth,12,2X,A09,Hannah,369,356.2498857,22.878040199999997,11.439020099999999,13499.390889522398,7845.78128003922
p12,growth,12,2X,A09,Hannah,370,363.08101949999997,20.6020935,10.30104675,11157.01599412527,7199.505795900092
p13,growth,13,2X,A01,Hannah,371,354.62279789999997,19.653507899999997,9.826753949999999,9916.732741194299,6709.460923674118
p13,growth,13,2X,A01,Hannah,372,363.5454312,22.169894699999997,11.084947349999998,12936.230746174206,7757.202334210566
p13,growth,13,2X,A01,Hannah,373,341.6653821,20.3122479,10.15612395,10205.605018239214,6683.306902011741
p13,growth,13,2X,A01,Hannah,374,395.0332032,25.042001099999997,12.521000549999998,17934.673000551924,9514.248776052684
p13,growth,13,2X,A01,Hannah,375,364.48413569999997,20.8590021,10.42950105,11481.205428489491,7317.19979361014
p13,growth,13,2X,A02,Hannah,376,370.4457327,19.307669399999998,9.653834699999999,9997.83824263025,6882.791423017276
p13,growth,13,2X,A02,Hannah,377,376.21300139999994,20.3715345,10.18576725,11303.243653553372,7374.1000516826825
p13,growth,13,2X,A02,Hannah,378,343.3550502,22.4762088,11.2381044,12557.736247084558,7431.535035638048
p13,growth,13,2X,A02,Hannah,379,338.2168782,23.978136,11.989068,14078.225477455871,7810.618259781229
p13,growth,13,2X,A02,Hannah,380,374.3751168,22.6079568,11.3039784,13853.241533306275,8144.009567514365
p13,growth,13,2X,A03,Hannah,381,354.2670783,16.3202835,8.16014175,6831.372932976064,5566.002607451282
p13,growth,13,2X,A03,Hannah,382,350.36733749999996,17.044897499999998,8.522448749999999,7369.435167667241,5749.7298968771365
p13,growth,13,2X,A03,Hannah,383,366.3450762,21.5506791,10.77533955,12317.826448246165,7598.087956590019
p13,growth,13,2X,A03,Hannah,384,377.88949469999994,17.370973799999998,8.685486899999999,8255.339741955957,6315.732737521785
p13,growth,13,2X,A03,Hannah,385,355.31776859999997,18.6950412,9.3475206,8990.660139872434,6394.644917180875
p13,growth,13,2X,A04,Hannah,386,347.7587271,21.40905,10.704525,11539.70302032297,7168.614219014471
p13,growth,13,2X,A04,Hannah,387,336.3756999,22.169894699999997,11.084947349999998,11969.435723477323,7182.669561845755
p13,growth,13,2X,A04,Hannah,388,356.7933462,24.376673699999998,12.188336849999999,15349.259781508088,8372.357707380279
p13,growth,13,2X,A04,Hannah,389,354.2802531,20.7338415,10.36692075,11026.26171536338,7071.498977775464
p13,growth,13,2X,A04,Hannah,390,346.7212116,23.9353179,11.96765895,14380.719434553146,7990.824265912247
p13,growth,13,2X,A08,Hannah,391,343.8128745,20.243080199999998,10.121540099999999,10199.928526456632,6702.013036582949
p13,growth,13,2X,A08,Hannah,392,362.13243389999997,17.357798999999996,8.678899499999998,7899.116796245351,6050.0657040260885
p13,growth,13,2X,A08,Hannah,393,368.78241419999995,18.6950412,9.3475206,9331.358138090778,6634.742167510927
p13,growth,13,2X,A08,Hannah,394,353.7993729,21.6132594,10.8066297,11965.184294947936,7361.520474475057
p13,growth,13,2X,A08,Hannah,395,334.9561152,21.0401556,10.5200778,10735.13739774783,6788.164343252594
p14,growth,14,2X,A01,Hannah,396,361.90516859999997,22.966970099999998,11.483485049999999,13820.507703597359,8000.165314618736
p14,growth,14,2X,A01,Hannah,397,374.6023821,26.6690889,13.33454445,19288.954766434632,9612.722411634339
p14,growth,14,2X,A01,Hannah,398,404.61128279999997,24.050597399999997,12.025298699999999,16943.827748298725,9357.303413082855
p14,growth,14,2X,A01,Hannah,399,363.85174529999995,24.1527021,12.07635105,15366.59742730722,8458.039373713926
p14,growth,14,2X,A01,Hannah,400,399.7991871,18.632460899999998,9.316230449999999,10048.567301387706,7163.762614046071
p14,growth,14,2X,A03,Hannah,401,355.9205157,17.7365745,8.86828725,8106.144078749486,6076.998030867329
p14,growth,14,2X,A03,Hannah,402,381.33470489999996,25.097994,12.548997,17390.263231104047,9207.594776511998
p14,growth,14,2X,A03,Hannah,403,353.8487784,25.842370199999998,12.921185099999999,17108.19491534236,8803.182078700682
p14,growth,14,2X,A03,Hannah,404,395.0364969,20.9742816,10.4871408,12581.522893713329,7968.859290768613
p14,growth,14,2X,A03,Hannah,405,353.9772327,22.6112505,11.30562525,13102.262442714915,7705.274198016402
p14,growth,14,2X,A04,Hannah,406,366.50976119999996,23.978136,11.989068,15255.912375877719,8457.698973199826
p14,growth,14,2X,A04,Hannah,407,345.24892769999997,24.8246169,12.41230845,15403.494232391235,8252.856411308889
p14,growth,14,2X,A04,Hannah,408,384.8721387,27.7098981,13.85494905,21394.79514109944,10259.308123083349
p14,growth,14,2X,A04,Hannah,409,352.1261733,19.2846135,9.64230675,9480.734556169073,6537.602030274203
p14,growth,14,2X,A04,Hannah,410,343.9577973,23.612535299999998,11.806267649999999,13883.923153233089,7820.82521529446
p14,growth,14,2X,A07,Hannah,411,367.17838229999995,24.254806799999997,12.127403399999999,15638.480220140878,8570.756148245973
